order_item_id,order_id,product_id,quantity,unit_price,line_total
872,285,176,2,12.3,24.6
873,286,139,1,25.9,25.9
874,286,99,1,40.57,40.57
875,286,81,1,15.1,15.1
876,286,137,1,10.83,10.83
877,287,99,1,40.57,40.57
878,287,148,1,18.47,18.47
879,287,152,3,131.42,394.26
880,288,8,1,42.96,42.96
881,288,103,2,9.3,18.6
882,289,187,1,14.2,14.2
883,289,134,3,28.61,85.83
884,289,104,1,43.89,43.89
885,289,78,1,7.55,7.55
886,289,41,1,14.6,14.6
887,290,159,3,13.61,40.83
888,290,51,1,60.19,60.19
889,290,86,2,52.07,104.14
890,290,33,1,6.01,6.01
891,291,17,2,8.87,17.74
892,292,110,1,13.32,13.32
893,292,197,1,55.53,55.53
894,293,57,1,28.86,28.86
895,293,138,1,75.87,75.87
896,294,99,3,40.57,121.71
897,294,110,1,13.32,13.32
898,294,82,1,31.34,31.34
899,295,26,1,5.66,5.66
900,295,41,3,14.6,43.8
901,295,135,1,14.08,14.08
902,295,127,3,9.83,29.49
903,296,75,2,78.67,157.34
904,296,4,2,45.08,90.16
905,296,166,2,11.38,22.76
906,297,92,3,7.59,22.77
907,297,55,1,2.4,2.4
908,298,136,1,5.28,5.28
909,298,185,1,32.82,32.82
910,298,193,1,3.94,3.94
911,299,85,1,6.35,6.35
912,299,180,2,7.71,15.42
913,299,33,1,6.01,6.01
914,299,23,1,23.92,23.92
915,299,97,1,10.03,10.03
916,300,31,2,17.02,34.04
917,300,162,1,15.11,15.11
918,300,166,2,11.38,22.76
919,300,121,1,24.19,24.19
920,301,74,3,42.04,126.12
921,301,43,1,6.46,6.46
922,301,147,1,7.13,7.13
923,301,99,3,40.57,121.71
924,301,165,3,31.23,93.69
925,302,78,1,7.55,7.55
926,302,127,2,9.83,19.66
927,302,50,3,50.73,152.19
928,303,13,1,22.15,22.15
929,303,162,1,15.11,15.11
930,303,17,1,8.87,8.87
931,304,158,1,21.26,21.26
932,305,24,3,40.67,122.01
933,305,58,2,17.59,35.18
934,305,65,1,29.44,29.44
935,306,144,1,7.21,7.21
936,306,7,1,2.48,2.48
937,306,99,1,40.57,40.57
938,307,188,1,23.64,23.64
939,307,199,3,6.32,18.96
940,307,49,3,30.0,90.0
941,307,123,2,22.92,45.84
942,308,166,1,11.38,11.38
943,308,138,1,75.87,75.87
944,309,69,2,10.8,21.6
945,309,133,2,20.33,40.66
946,309,44,2,46.25,92.5
947,309,158,1,21.26,21.26
948,310,149,1,69.02,69.02
949,310,50,2,50.73,101.46
950,310,72,1,61.18,61.18
951,311,164,2,31.98,63.96
952,311,179,1,52.66,52.66
953,312,39,1,66.44,66.44
954,313,31,1,17.02,17.02
955,313,192,1,59.63,59.63
956,313,189,1,50.58,50.58
957,313,165,1,31.23,31.23
958,314,16,1,42.86,42.86
959,315,50,1,50.73,50.73
960,315,189,2,50.58,101.16
961,315,109,3,9.58,28.74
962,316,93,1,36.15,36.15
963,316,81,1,15.1,15.1
964,316,125,3,4.8,14.4
965,317,105,1,18.19,18.19
966,318,171,3,20.28,60.84
967,318,16,1,42.86,42.86
968,318,192,1,59.63,59.63
969,318,86,1,52.07,52.07
970,319,67,3,26.36,79.08
971,319,186,1,59.52,59.52
972,319,148,1,18.47,18.47
973,319,9,3,14.26,42.78
974,320,69,1,10.8,10.8
975,320,131,1,135.81,135.81
976,320,156,3,55.95,167.85
977,320,70,1,37.28,37.28
978,320,13,1,22.15,22.15
979,321,83,3,59.81,179.43
980,321,126,2,26.73,53.46
981,321,8,2,42.96,85.92
982,321,61,2,19.79,39.58
983,322,92,3,7.59,22.77
984,322,85,1,6.35,6.35
985,322,170,1,14.13,14.13
986,323,95,1,37.19,37.19
987,324,173,1,16.59,16.59
988,324,61,1,19.79,19.79
989,325,79,2,33.0,66.0
990,325,164,3,31.98,95.94
991,325,120,1,20.2,20.2
992,325,156,1,55.95,55.95
993,325,197,1,55.53,55.53
994,326,144,3,7.21,21.63
995,327,53,1,16.36,16.36
996,327,32,3,12.2,36.6
997,327,113,1,46.8,46.8
998,327,174,1,39.77,39.77
999,327,93,3,36.15,108.45
1000,328,117,1,25.62,25.62
1001,328,165,2,31.23,62.46
1002,328,193,1,3.94,3.94
1003,329,167,1,4.81,4.81
1004,330,107,2,13.99,27.98
1005,330,138,3,75.87,227.61
1006,330,168,2,7.57,15.14
1007,330,27,2,6.84,13.68
1008,331,44,2,46.25,92.5
1009,331,73,1,13.53,13.53
1010,331,15,1,12.43,12.43
1011,331,164,1,31.98,31.98
1012,331,86,1,52.07,52.07
1013,332,186,1,59.52,59.52
1014,332,79,3,33.0,99.0
1015,332,69,1,10.8,10.8
1016,333,157,2,34.8,69.6
1017,333,67,1,26.36,26.36
1018,333,35,1,51.61,51.61
1019,333,128,1,15.37,15.37
1020,333,40,3,26.33,78.99
1021,334,183,1,15.69,15.69
1022,334,15,1,12.43,12.43
1023,334,110,1,13.32,13.32
1024,334,148,1,18.47,18.47
1025,335,125,1,4.8,4.8
1026,336,8,1,42.96,42.96
1027,336,199,3,6.32,18.96
1028,336,112,1,82.3,82.3
1029,336,79,1,33.0,33.0
1030,336,148,1,18.47,18.47
1031,337,109,1,9.58,9.58
1032,337,66,1,16.33,16.33
1033,337,62,2,5.27,10.54
1034,337,189,1,50.58,50.58
1035,338,163,1,26.83,26.83
1036,338,197,1,55.53,55.53
1037,338,110,1,13.32,13.32
1038,339,176,1,12.3,12.3
1039,339,8,1,42.96,42.96
1040,339,152,2,131.42,262.84
1041,339,156,2,55.95,111.9
1042,339,162,1,15.11,15.11
1043,340,32,1,12.2,12.2
1044,340,127,2,9.83,19.66
1045,340,146,3,89.8,269.4
1046,341,11,2,12.14,24.28
1047,341,152,3,131.42,394.26
1048,342,41,1,14.6,14.6
1049,342,98,1,22.57,22.57
1050,342,180,3,7.71,23.13
1051,342,151,2,21.05,42.1
1052,342,170,1,14.13,14.13
1053,343,160,1,23.71,23.71
1054,344,118,2,24.67,49.34
1055,344,102,2,21.65,43.3
1056,344,107,1,13.99,13.99
1057,344,166,1,11.38,11.38
1058,345,49,2,30.0,60.0
1059,346,43,2,6.46,12.92
1060,346,12,1,32.4,32.4
1061,346,150,2,57.89,115.78
1062,346,121,1,24.19,24.19
1063,346,26,3,5.66,16.98
1064,347,60,1,61.75,61.75
1065,347,45,1,13.1,13.1
1066,347,17,1,8.87,8.87
1067,347,189,2,50.58,101.16
1068,348,171,1,20.28,20.28
1069,348,186,3,59.52,178.56
1070,348,94,1,9.36,9.36
1071,348,124,1,10.13,10.13
1072,348,13,2,22.15,44.3
1073,349,61,1,19.79,19.79
1074,349,38,3,18.9,56.7
1075,349,178,1,47.1,47.1
1076,349,159,3,13.61,40.83
1077,350,38,2,18.9,37.8
1078,350,96,2,55.41,110.82
1079,351,37,1,8.76,8.76
1080,351,11,1,12.14,12.14
1081,351,115,2,9.33,18.66
1082,351,41,1,14.6,14.6
1083,352,35,3,51.61,154.83
1084,352,183,3,15.69,47.07
1085,352,45,3,13.1,39.3
1086,353,133,1,20.33,20.33
1087,354,175,2,16.17,32.34
1088,354,99,1,40.57,40.57
1089,354,120,1,20.2,20.2
1090,355,41,3,14.6,43.8
1091,355,61,2,19.79,39.58
1092,356,11,1,12.14,12.14
1093,356,181,2,11.48,22.96
1094,356,28,2,9.93,19.86
1095,357,168,3,7.57,22.71
1096,357,159,2,13.61,27.22
1097,357,196,3,20.01,60.03
1098,357,124,1,10.13,10.13
1099,358,129,1,31.18,31.18
1100,358,191,2,11.81,23.62
1101,358,114,1,20.93,20.93
1102,358,40,1,26.33,26.33
1103,358,121,1,24.19,24.19
1104,359,62,2,5.27,10.54
1105,359,85,1,6.35,6.35
1106,359,38,3,18.9,56.7
1107,359,135,1,14.08,14.08
1108,360,155,1,4.4,4.4
1109,361,142,1,75.27,75.27
1110,362,47,1,16.95,16.95
1111,363,23,1,23.92,23.92
1112,364,34,3,48.41,145.23
1113,364,39,2,66.44,132.88
1114,365,121,1,24.19,24.19
1115,365,103,1,9.3,9.3
1116,365,64,1,14.21,14.21
1117,365,43,1,6.46,6.46
1118,366,54,2,14.97,29.94
1119,367,50,2,50.73,101.46
1120,367,7,1,2.48,2.48
1121,367,135,3,14.08,42.24
1122,367,150,1,57.89,57.89
1123,367,188,2,23.64,47.28
1124,368,59,1,9.45,9.45
1125,368,69,1,10.8,10.8
1126,368,94,1,9.36,9.36
1127,368,118,1,24.67,24.67
1128,368,46,1,6.07,6.07
1129,369,62,2,5.27,10.54
1130,369,95,1,37.19,37.19
1131,369,75,3,78.67,236.01
1132,370,80,1,17.66,17.66
1133,370,115,1,9.33,9.33
1134,370,76,1,40.4,40.4
1135,370,24,3,40.67,122.01
1136,370,69,1,10.8,10.8
1137,371,5,1,12.62,12.62
1138,371,113,1,46.8,46.8
1139,372,82,3,31.34,94.02
1140,372,185,1,32.82,32.82
1141,373,183,1,15.69,15.69
1142,373,189,2,50.58,101.16
1143,374,142,1,75.27,75.27
1144,374,192,2,59.63,119.26
1145,374,147,3,7.13,21.39
1146,374,44,3,46.25,138.75
1147,374,164,3,31.98,95.94
1148,375,17,1,8.87,8.87
1149,375,38,2,18.9,37.8
1150,375,172,1,42.3,42.3
1151,376,186,2,59.52,119.04
1152,376,33,1,6.01,6.01
1153,377,145,1,16.61,16.61
1154,377,12,1,32.4,32.4
1155,377,116,3,60.68,182.04
1156,377,155,1,4.4,4.4
1157,378,20,1,27.43,27.43
1158,378,151,1,21.05,21.05
1159,378,63,3,21.8,65.4
1160,378,94,1,9.36,9.36
1161,379,174,3,39.77,119.31
1162,379,157,1,34.8,34.8
1163,379,113,3,46.8,140.4
1164,379,89,2,24.07,48.14
1165,379,96,1,55.41,55.41
1166,380,72,1,61.18,61.18
1167,380,47,2,16.95,33.9
1168,380,43,2,6.46,12.92
1169,380,61,1,19.79,19.79
1170,381,10,1,11.09,11.09
1171,381,24,1,40.67,40.67
1172,381,148,1,18.47,18.47
1173,382,26,2,5.66,11.32
1174,382,164,3,31.98,95.94
1175,382,107,2,13.99,27.98
1176,382,20,1,27.43,27.43
1177,382,25,3,8.96,26.88
1178,383,98,1,22.57,22.57
1179,383,12,1,32.4,32.4
1180,384,107,1,13.99,13.99
1181,384,82,2,31.34,62.68
1182,385,108,1,37.4,37.4
1183,385,181,1,11.48,11.48
1184,385,86,2,52.07,104.14
1185,386,121,2,24.19,48.38
1186,387,80,2,17.66,35.32
1187,388,21,1,185.42,185.42
1188,388,50,1,50.73,50.73
1189,388,130,1,7.27,7.27
1190,389,65,1,29.44,29.44
1191,390,158,2,21.26,42.52
1192,390,177,1,92.75,92.75
1193,390,85,3,6.35,19.05
1194,390,46,2,6.07,12.14
1195,390,70,2,37.28,74.56
1196,391,98,1,22.57,22.57
1197,391,160,3,23.71,71.13
1198,391,54,3,14.97,44.91
1199,391,153,2,17.08,34.16
1200,391,19,1,16.72,16.72
1201,392,193,1,3.94,3.94
1202,392,66,1,16.33,16.33
1203,392,99,1,40.57,40.57
1204,392,190,3,13.71,41.13
1205,392,143,3,11.19,33.57
1206,393,92,1,7.59,7.59
1207,393,192,2,59.63,119.26
1208,393,126,1,26.73,26.73
1209,394,7,2,2.48,4.96
1210,394,158,1,21.26,21.26
1211,395,93,2,36.15,72.3
1212,395,16,1,42.86,42.86
1213,396,174,1,39.77,39.77
1214,396,184,1,38.21,38.21
1215,397,32,2,12.2,24.4
1216,397,174,1,39.77,39.77
1217,397,94,3,9.36,28.08
1218,397,189,2,50.58,101.16
1219,398,151,3,21.05,63.15
1220,398,87,2,32.92,65.84
1221,399,152,2,131.42,262.84
1222,399,125,1,4.8,4.8
1223,399,122,1,23.13,23.13
1224,400,144,1,7.21,7.21
1225,400,175,1,16.17,16.17
1226,400,163,3,26.83,80.49
1227,400,109,1,9.58,9.58
1228,401,60,3,61.75,185.25
1229,402,24,3,40.67,122.01
1230,402,183,2,15.69,31.38
1231,402,34,1,48.41,48.41
1232,403,98,1,22.57,22.57
1233,403,82,1,31.34,31.34
1234,404,169,1,69.57,69.57
1235,404,182,1,19.94,19.94
1236,404,101,1,179.03,179.03
1237,404,1,2,8.25,16.5
1238,404,190,2,13.71,27.42
1239,405,88,1,53.18,53.18
1240,405,51,1,60.19,60.19
1241,405,33,1,6.01,6.01
1242,406,111,3,33.25,99.75
1243,406,194,1,70.53,70.53
1244,407,90,1,39.56,39.56
1245,407,151,1,21.05,21.05
1246,407,111,1,33.25,33.25
1247,408,84,1,153.14,153.14
1248,408,118,1,24.67,24.67
1249,408,72,1,61.18,61.18
1250,409,102,1,21.65,21.65
1251,409,53,2,16.36,32.72
1252,409,48,2,14.27,28.54
1253,410,130,1,7.27,7.27
1254,410,183,2,15.69,31.38
1255,410,60,2,61.75,123.5
1256,410,54,2,14.97,29.94
1257,410,67,3,26.36,79.08
1258,411,96,2,55.41,110.82
1259,411,177,1,92.75,92.75
1260,412,191,2,11.81,23.62
1261,413,32,1,12.2,12.2
1262,413,33,2,6.01,12.02
1263,414,196,2,20.01,40.02
1264,414,195,1,15.77,15.77
1265,414,109,2,9.58,19.16
1266,414,119,1,63.43,63.43
1267,415,5,1,12.62,12.62
1268,416,72,1,61.18,61.18
1269,417,66,3,16.33,48.99
1270,418,137,1,10.83,10.83
1271,418,59,1,9.45,9.45
1272,419,155,2,4.4,8.8
1273,420,184,1,38.21,38.21
1274,420,74,3,42.04,126.12
1275,420,156,3,55.95,167.85
1276,420,173,1,16.59,16.59
1277,421,78,1,7.55,7.55
1278,421,140,1,5.53,5.53
1279,421,28,1,9.93,9.93
1280,421,198,2,37.21,74.42
1281,421,184,3,38.21,114.63
1282,422,68,1,19.97,19.97
1283,423,42,3,19.13,57.39
1284,423,154,1,21.09,21.09
1285,423,91,1,23.1,23.1
1286,423,130,1,7.27,7.27
1287,424,113,2,46.8,93.6
1288,424,152,1,131.42,131.42
1289,424,49,1,30.0,30.0
1290,424,164,1,31.98,31.98
1291,425,184,3,38.21,114.63
1292,425,159,1,13.61,13.61
1293,425,25,3,8.96,26.88
1294,425,14,1,13.3,13.3
1295,425,119,1,63.43,63.43
1296,426,54,1,14.97,14.97
1297,427,77,2,33.76,67.52
1298,427,136,2,5.28,10.56
1299,428,79,1,33.0,33.0
1300,428,21,3,185.42,556.26
1301,429,145,3,16.61,49.83
1302,429,190,1,13.71,13.71
1303,429,177,3,92.75,278.25
1304,429,184,1,38.21,38.21
1305,429,14,2,13.3,26.6
1306,430,87,2,32.92,65.84
1307,430,43,2,6.46,12.92
1308,430,53,1,16.36,16.36
1309,430,173,1,16.59,16.59
1310,431,22,1,52.19,52.19
1311,431,14,2,13.3,26.6
1312,431,37,3,8.76,26.28
1313,431,68,1,19.97,19.97
1314,432,83,1,59.81,59.81
1315,432,171,2,20.28,40.56
1316,432,14,1,13.3,13.3
1317,433,179,3,52.66,157.98
1318,433,138,1,75.87,75.87
1319,433,111,3,33.25,99.75
1320,433,184,3,38.21,114.63
1321,434,117,2,25.62,51.24
1322,434,68,2,19.97,39.94
1323,434,24,1,40.67,40.67
1324,434,104,1,43.89,43.89
1325,434,98,2,22.57,45.14
1326,435,159,1,13.61,13.61
1327,435,3,1,25.11,25.11
1328,435,111,1,33.25,33.25
1329,436,176,1,12.3,12.3
1330,437,109,1,9.58,9.58
1331,437,133,2,20.33,40.66
1332,437,138,1,75.87,75.87
1333,437,164,1,31.98,31.98
1334,438,36,1,9.79,9.79
1335,438,96,2,55.41,110.82
1336,438,122,1,23.13,23.13
1337,439,45,2,13.1,26.2
1338,439,47,1,16.95,16.95
1339,439,70,3,37.28,111.84
1340,439,71,1,61.82,61.82
1341,439,22,1,52.19,52.19
1342,440,192,1,59.63,59.63
1343,440,114,1,20.93,20.93
1344,440,29,1,32.0,32.0
1345,441,109,2,9.58,19.16
1346,441,107,1,13.99,13.99
1347,441,68,1,19.97,19.97
1348,441,186,3,59.52,178.56
1349,441,130,3,7.27,21.81
1350,442,179,3,52.66,157.98
1351,442,168,1,7.57,7.57
1352,442,7,3,2.48,7.44
1353,443,52,2,23.11,46.22
1354,443,3,1,25.11,25.11
1355,444,1,1,8.25,8.25
1356,444,6,1,13.2,13.2
1357,444,174,2,39.77,79.54
1358,444,13,2,22.15,44.3
1359,444,76,1,40.4,40.4
1360,445,82,2,31.34,62.68
1361,445,137,2,10.83,21.66
1362,446,93,2,36.15,72.3
1363,446,118,2,24.67,49.34
1364,446,36,3,9.79,29.37
1365,447,132,1,87.77,87.77
1366,447,88,3,53.18,159.54
1367,447,73,3,13.53,40.59
1368,447,144,3,7.21,21.63
1369,448,152,1,131.42,131.42
1370,448,47,2,16.95,33.9
1371,449,104,1,43.89,43.89
1372,449,157,3,34.8,104.4
1373,450,130,1,7.27,7.27
1374,451,121,1,24.19,24.19
1375,452,92,1,7.59,7.59
1376,452,33,1,6.01,6.01
1377,453,116,1,60.68,60.68
1378,453,112,2,82.3,164.6
1379,453,193,3,3.94,11.82
1380,453,126,1,26.73,26.73
1381,453,197,2,55.53,111.06
1382,454,125,1,4.8,4.8
1383,454,179,1,52.66,52.66
1384,454,61,3,19.79,59.37
1385,454,17,2,8.87,17.74
1386,455,93,1,36.15,36.15
1387,455,34,2,48.41,96.82
1388,456,67,1,26.36,26.36
1389,456,75,3,78.67,236.01
1390,456,4,3,45.08,135.24
1391,456,132,1,87.77,87.77
1392,457,57,2,28.86,57.72
1393,457,69,1,10.8,10.8
1394,457,22,2,52.19,104.38
1395,457,39,1,66.44,66.44
1396,457,191,1,11.81,11.81
1397,458,100,1,16.58,16.58
1398,458,70,3,37.28,111.84
1399,458,48,3,14.27,42.81
1400,458,109,3,9.58,28.74
1401,458,61,1,19.79,19.79
1402,459,104,3,43.89,131.67
1403,460,2,3,25.92,77.76
1404,460,115,1,9.33,9.33
1405,460,161,2,12.21,24.42
1406,460,165,1,31.23,31.23
1407,460,176,1,12.3,12.3
1408,461,142,1,75.27,75.27
1409,461,161,1,12.21,12.21
1410,461,47,1,16.95,16.95
1411,462,13,3,22.15,66.45
1412,462,7,1,2.48,2.48
1413,462,193,2,3.94,7.88
1414,462,50,1,50.73,50.73
1415,462,38,1,18.9,18.9
1416,463,33,3,6.01,18.03
1417,463,195,1,15.77,15.77
1418,464,95,2,37.19,74.38
1419,464,182,2,19.94,39.88
1420,464,86,3,52.07,156.21
1421,464,167,2,4.81,9.62
1422,465,139,2,25.9,51.8
1423,466,123,2,22.92,45.84
1424,466,102,3,21.65,64.95
1425,466,193,1,3.94,3.94
1426,466,32,2,12.2,24.4
1427,467,6,1,13.2,13.2
1428,468,153,2,17.08,34.16
1429,468,150,1,57.89,57.89
1430,468,133,1,20.33,20.33
1431,469,81,3,15.1,45.3
1432,469,49,3,30.0,90.0
1433,470,89,1,24.07,24.07
1434,470,90,1,39.56,39.56
1435,470,98,1,22.57,22.57
1436,471,107,1,13.99,13.99
1437,471,160,2,23.71,47.42
1438,471,185,2,32.82,65.64
1439,471,8,1,42.96,42.96
1440,471,75,3,78.67,236.01
1441,472,152,1,131.42,131.42
1442,472,10,1,11.09,11.09
1443,472,56,1,26.48,26.48
1444,473,11,1,12.14,12.14
1445,473,194,1,70.53,70.53
1446,473,160,3,23.71,71.13
1447,474,36,2,9.79,19.58
1448,474,162,1,15.11,15.11
1449,474,151,1,21.05,21.05
1450,474,5,1,12.62,12.62
1451,475,125,3,4.8,14.4
1452,476,130,1,7.27,7.27
1453,476,8,3,42.96,128.88
1454,476,182,1,19.94,19.94
1455,477,32,1,12.2,12.2
1456,478,3,1,25.11,25.11
1457,478,37,1,8.76,8.76
1458,478,128,2,15.37,30.74
1459,478,16,2,42.86,85.72
1460,479,50,1,50.73,50.73
1461,479,26,1,5.66,5.66
1462,479,84,1,153.14,153.14
1463,480,179,1,52.66,52.66
1464,480,57,1,28.86,28.86
1465,480,5,3,12.62,37.86
1466,480,44,1,46.25,46.25
1467,481,127,3,9.83,29.49
1468,481,33,1,6.01,6.01
1469,481,136,1,5.28,5.28
1470,481,63,1,21.8,21.8
1471,481,29,1,32.0,32.0
1472,482,144,2,7.21,14.42
1473,482,123,1,22.92,22.92
1474,482,36,1,9.79,9.79
1475,482,121,2,24.19,48.38
1476,482,163,1,26.83,26.83
1477,483,88,3,53.18,159.54
1478,483,152,3,131.42,394.26
1479,483,57,2,28.86,57.72
1480,484,121,1,24.19,24.19
1481,484,120,1,20.2,20.2
1482,484,100,1,16.58,16.58
1483,485,19,1,16.72,16.72
1484,485,157,2,34.8,69.6
1485,485,78,3,7.55,22.65
1486,485,105,1,18.19,18.19
1487,486,41,1,14.6,14.6
1488,486,23,1,23.92,23.92
1489,486,115,3,9.33,27.99
1490,487,86,1,52.07,52.07
1491,488,89,1,24.07,24.07
1492,488,51,1,60.19,60.19
1493,488,121,1,24.19,24.19
1494,488,100,2,16.58,33.16
1495,489,193,1,3.94,3.94
1496,489,100,1,16.58,16.58
1497,489,7,1,2.48,2.48
1498,490,195,3,15.77,47.31
1499,490,48,1,14.27,14.27
1500,490,180,1,7.71,7.71
1501,491,166,2,11.38,22.76
1502,491,92,2,7.59,15.18
1503,491,137,1,10.83,10.83
1504,491,192,2,59.63,119.26
1505,492,147,1,7.13,7.13
1506,493,197,3,55.53,166.59
1507,493,52,1,23.11,23.11
1508,493,81,1,15.1,15.1
1509,493,99,1,40.57,40.57
1510,494,4,1,45.08,45.08
1511,494,83,1,59.81,59.81
1512,494,85,2,6.35,12.7
1513,494,66,1,16.33,16.33
1514,494,42,2,19.13,38.26
1515,495,122,3,23.13,69.39
1516,495,90,1,39.56,39.56
1517,495,101,1,179.03,179.03
1518,495,75,1,78.67,78.67
1519,496,164,1,31.98,31.98
1520,497,90,1,39.56,39.56
1521,497,68,3,19.97,59.91
1522,497,175,1,16.17,16.17
1523,498,77,3,33.76,101.28
1524,498,79,1,33.0,33.0
1525,498,193,3,3.94,11.82
1526,498,29,3,32.0,96.0
1527,499,104,1,43.89,43.89
1528,499,180,1,7.71,7.71
1529,499,138,1,75.87,75.87
1530,499,32,1,12.2,12.2
1531,500,120,1,20.2,20.2
1532,500,1,2,8.25,16.5
1533,500,7,3,2.48,7.44
1534,501,127,1,9.83,9.83
1535,502,156,2,55.95,111.9
1536,503,144,2,7.21,14.42
1537,503,71,2,61.82,123.64
1538,503,82,2,31.34,62.68
1539,503,70,1,37.28,37.28
1540,503,159,1,13.61,13.61
1541,504,56,2,26.48,52.96
1542,504,152,1,131.42,131.42
1543,504,196,1,20.01,20.01
1544,505,63,2,21.8,43.6
1545,505,180,2,7.71,15.42
1546,505,172,3,42.3,126.9
1547,505,199,1,6.32,6.32
1548,505,12,3,32.4,97.2
1549,506,16,2,42.86,85.72
1550,506,20,2,27.43,54.86
1551,506,119,1,63.43,63.43
1552,506,52,3,23.11,69.33
1553,507,3,3,25.11,75.33
1554,507,135,3,14.08,42.24
1555,507,194,2,70.53,141.06
1556,507,10,1,11.09,11.09
1557,507,182,1,19.94,19.94
1558,508,103,1,9.3,9.3
1559,508,189,2,50.58,101.16
1560,508,139,1,25.9,25.9
1561,508,41,1,14.6,14.6
1562,508,58,1,17.59,17.59
1563,509,6,1,13.2,13.2
1564,510,177,2,92.75,185.5
1565,511,152,1,131.42,131.42
1566,511,176,2,12.3,24.6
1567,511,44,1,46.25,46.25
1568,511,78,3,7.55,22.65
1569,511,157,1,34.8,34.8
1570,512,167,2,4.81,9.62
1571,512,2,1,25.92,25.92
1572,512,42,1,19.13,19.13
1573,512,95,1,37.19,37.19
1574,513,41,1,14.6,14.6
1575,513,90,2,39.56,79.12
1576,513,43,2,6.46,12.92
1577,513,106,1,36.32,36.32
1578,513,156,1,55.95,55.95
1579,514,64,1,14.21,14.21
1580,514,28,2,9.93,19.86
1581,514,158,1,21.26,21.26
1582,515,86,1,52.07,52.07
1583,515,75,2,78.67,157.34
1584,515,65,1,29.44,29.44
1585,515,57,1,28.86,28.86
1586,515,133,1,20.33,20.33
1587,516,194,1,70.53,70.53
1588,517,173,1,16.59,16.59
1589,517,137,1,10.83,10.83
1590,517,46,1,6.07,6.07
1591,517,154,2,21.09,42.18
1592,517,138,2,75.87,151.74
1593,518,94,1,9.36,9.36
1594,518,10,1,11.09,11.09
1595,518,139,2,25.9,51.8
1596,518,142,2,75.27,150.54
1597,518,55,3,2.4,7.2
1598,519,88,1,53.18,53.18
1599,519,155,3,4.4,13.2
1600,519,108,3,37.4,112.2
1601,520,164,3,31.98,95.94
1602,521,54,1,14.97,14.97
1603,522,37,1,8.76,8.76
1604,522,72,2,61.18,122.36
1605,522,63,2,21.8,43.6
1606,522,35,2,51.61,103.22
1607,522,50,2,50.73,101.46
1608,523,156,3,55.95,167.85
1609,523,171,2,20.28,40.56
1610,523,147,3,7.13,21.39
1611,523,173,2,16.59,33.18
1612,524,25,1,8.96,8.96
1613,524,163,1,26.83,26.83
1614,524,184,1,38.21,38.21
1615,524,99,1,40.57,40.57
1616,525,61,3,19.79,59.37
1617,526,196,1,20.01,20.01
1618,526,29,1,32.0,32.0
1619,526,89,1,24.07,24.07
1620,527,17,3,8.87,26.61
1621,527,22,3,52.19,156.57
1622,527,164,2,31.98,63.96
1623,527,86,2,52.07,104.14
1624,528,173,3,16.59,49.77
1625,528,68,2,19.97,39.94
1626,528,20,3,27.43,82.29
1627,528,50,1,50.73,50.73
1628,529,98,2,22.57,45.14
1629,529,15,1,12.43,12.43
1630,530,45,1,13.1,13.1
1631,531,132,1,87.77,87.77
1632,531,195,2,15.77,31.54
1633,532,139,3,25.9,77.7
1634,532,97,1,10.03,10.03
1635,532,72,1,61.18,61.18
1636,532,24,1,40.67,40.67
1637,532,173,2,16.59,33.18
1638,533,74,1,42.04,42.04
1639,533,29,1,32.0,32.0
1640,533,82,1,31.34,31.34
1641,534,91,3,23.1,69.3
1642,534,86,3,52.07,156.21
1643,534,85,3,6.35,19.05
1644,534,139,1,25.9,25.9
1645,534,53,2,16.36,32.72
1646,535,52,1,23.11,23.11
1647,535,5,1,12.62,12.62
1648,535,169,2,69.57,139.14
1649,536,13,1,22.15,22.15
1650,536,164,1,31.98,31.98
1651,536,3,2,25.11,50.22
1652,537,70,3,37.28,111.84
1653,537,187,1,14.2,14.2
1654,537,31,1,17.02,17.02
1655,537,81,1,15.1,15.1
1656,538,157,1,34.8,34.8
1657,538,164,1,31.98,31.98
1658,539,73,1,13.53,13.53
1659,539,197,1,55.53,55.53
1660,539,149,1,69.02,69.02
1661,539,103,2,9.3,18.6
1662,540,170,1,14.13,14.13
1663,540,159,2,13.61,27.22
1664,541,96,2,55.41,110.82
1665,541,102,3,21.65,64.95
1666,542,199,2,6.32,12.64
1667,542,121,1,24.19,24.19
1668,542,91,2,23.1,46.2
1669,543,131,2,135.81,271.62
1670,543,69,2,10.8,21.6
1671,543,146,1,89.8,89.8
1672,543,165,1,31.23,31.23
1673,543,80,2,17.66,35.32
1674,544,158,2,21.26,42.52
1675,544,19,2,16.72,33.44
1676,544,178,2,47.1,94.2
1677,544,14,2,13.3,26.6
1678,544,144,3,7.21,21.63
1679,545,163,1,26.83,26.83
1680,545,190,1,13.71,13.71
1681,545,17,3,8.87,26.61
1682,546,192,1,59.63,59.63
1683,547,178,1,47.1,47.1
1684,547,163,1,26.83,26.83
1685,547,138,1,75.87,75.87
1686,547,82,1,31.34,31.34
1687,547,76,2,40.4,80.8
1688,548,183,3,15.69,47.07
1689,548,156,1,55.95,55.95
1690,548,188,1,23.64,23.64
1691,549,80,3,17.66,52.98
1692,549,157,3,34.8,104.4
1693,549,181,2,11.48,22.96
1694,549,69,1,10.8,10.8
1695,550,37,1,8.76,8.76
1696,550,63,1,21.8,21.8
1697,550,43,1,6.46,6.46
1698,550,165,2,31.23,62.46
1699,551,80,2,17.66,35.32
1700,551,64,2,14.21,28.42
